all_joint_vertical_range,arm_motion_range,duration_sec,file,fps,frames,mean_joint_acceleration,mean_joint_jerk,mean_joint_velocity,model,prompt_index,root_height_mean,root_path_length,root_rotation_amount,root_speed_mean,root_vertical_range
1.5864133780575695,2.8241553403568105,2.3999040000000003,outputs\baseline\project_prompts\evaluate_gpt0.bvh,120.00480019200768,288.0,9.369430702226778,958.2818907548609,1.306378149041487,baseline,0,0.8625654305555557,2.7831414028287877,108.847872,1.1637293656884062,0.104931
1.5864133780575695,2.8241553403568105,2.3999040000000003,outputs\finetune_lora_all_200_samples\evaluate_lora0.bvh,120.00480019200768,288.0,9.369430702226778,958.2818907548609,1.306378149041487,lora,0,0.8625654305555557,2.7831414028287877,108.847872,1.1637293656884062,0.104931
1.5825766159235812,2.8130267573112935,9.399624,outputs\baseline\project_prompts\evaluate_gpt1.bvh,120.00480019200768,1128.0,1.6773763579201681,168.05588471222947,0.1995574142232282,baseline,1,0.9017504441489361,1.470450985941576,266.00159199999996,0.1565760219698842,0.04627099999999995
1.5788537826300961,3.2068701915210807,9.799608000000001,outputs\finetune_lora_all_200_samples\evaluate_lora1.bvh,120.00480019200768,1176.0,1.899612798201538,193.64682324979236,0.17774369431325396,lora,1,0.9093116445578233,1.119952199575953,203.548114,0.11438267228486104,0.03848799999999997
1.5763259983926992,3.3806547721981435,9.799608000000001,outputs\baseline\project_prompts\evaluate_gpt2.bvh,120.00480019200768,1176.0,4.1053501832551555,428.0966682374835,0.3117094568626087,baseline,2,0.7185645782312925,2.4213285270485194,226.988713,0.24729450730865182,0.354873
1.5754246421245344,3.174054763277006,9.799608000000001,outputs\finetune_lora_all_200_samples\evaluate_lora2.bvh,120.00480019200768,1176.0,3.7005252239858493,380.3837431476089,0.27814760300944646,lora,2,0.7205731096938776,2.0313192241410274,258.971121,0.2074621766972153,0.357436
2.048896358788306,4.026313346217249,3.599856,outputs\baseline\project_prompts\evaluate_gpt3.bvh,120.00480019200768,432.0,8.644344033715733,728.3403425723639,0.7716521706699991,baseline,3,0.8870591875,1.0526899038052457,95.901008,0.29310404076633945,0.543908
2.0560407995312837,4.016798201170756,3.599856,outputs\finetune_lora_all_200_samples\evaluate_lora3.bvh,120.00480019200768,432.0,8.505121946176429,720.0106686634772,0.7676519741915157,lora,3,0.888778886574074,1.0727096328470629,104.01277799999997,0.29867820221311764,0.5465880000000001
1.5855127902030062,3.0575361807888024,5.199792,outputs\baseline\project_prompts\evaluate_gpt4.bvh,120.00480019200768,624.0,7.963582236057096,812.6378643243735,0.97542620510221,baseline,4,0.8819107131410256,4.409830063248285,296.246804,0.8494394472244287,0.105402
1.5819421425610434,2.9294652006058723,9.799608000000001,outputs\finetune_lora_all_200_samples\evaluate_lora4.bvh,120.00480019200768,1176.0,15.792581668252996,1520.96413173866,1.7679775743466166,lora,4,0.8411189761904763,15.276736031025774,700.691631,1.5602397063738662,0.16300199999999998
1.588556296028559,2.2253581511142313,8.199672,outputs\baseline\project_prompts\evaluate_gpt5.bvh,120.00480019200768,984.0,1.8737813324919173,190.84259876565972,0.26518810642465424,baseline,5,0.9121784786585366,2.0208255855092525,48.704906,0.24670271679749214,0.03797499999999998
1.5878065522525917,2.2171442863879953,8.199672,outputs\finetune_lora_all_200_samples\evaluate_lora5.bvh,120.00480019200768,984.0,1.809638368593331,185.13479908444967,0.2594795252084535,lora,5,0.912256281504065,1.9827773917771254,49.15129199999999,0.2420577871062503,0.031725
1.7949561659074889,4.009306582276267,8.399664,outputs\baseline\project_prompts\evaluate_gpt6.bvh,120.00480019200768,1008.0,5.791286076514404,573.1027931675259,0.5436428181867842,baseline,6,0.9157961140873015,1.857169300272996,238.122022,0.2213199908659301,0.08709
1.7098701123665616,3.9032249425249073,9.199632,outputs\finetune_lora_all_200_samples\evaluate_lora6.bvh,120.00480019200768,1104.0,6.653460536398242,661.7233193891057,0.48026319098039827,lora,6,0.9284482219202898,2.373094924495369,348.48495,0.2581892858120892,0.10122900000000001
1.5796675400194997,2.5968817095641565,5.199792,outputs\baseline\project_prompts\evaluate_gpt7.bvh,120.00480019200768,624.0,2.8957391844552944,296.81593994667577,0.21066240614648743,baseline,7,0.8608325592948719,0.7115018129615059,69.58566400000001,0.1370523802579402,0.09574399999999994
1.5782791691096514,3.066819921000956,9.799608000000001,outputs\finetune_lora_all_200_samples\evaluate_lora7.bvh,120.00480019200768,1176.0,4.608569898942826,462.1212543188452,0.3500314561325412,lora,7,0.7739912695578232,2.229979016262706,205.73911499999997,0.22775164789700073,0.257676
1.8149835467351607,2.565785554539639,3.199872,outputs\baseline\project_prompts\evaluate_gpt8.bvh,120.00480019200768,384.0,12.609918019193874,1085.3420368739696,0.8097608793293497,baseline,8,0.9367279192708334,0.4838661293407437,54.87338799999999,0.15160902916766603,0.40308599999999994
1.7331843252538035,2.2961415147759094,2.99988,outputs\finetune_lora_all_200_samples\evaluate_lora8.bvh,120.00480019200768,360.0,10.287465442233277,898.0720683728098,0.6537097294136316,lora,8,0.9182593694444444,0.40687303888154347,28.325381,0.1360075702910713,0.3160529999999999
1.5953498073603438,3.0412274764747793,6.599736,outputs\baseline\project_prompts\evaluate_gpt9.bvh,120.00480019200768,792.0,5.559245150784454,606.3286968549302,0.6141913171582913,baseline,9,0.9149150972222222,3.1824150779585128,352.7830650000001,0.48281300323444226,0.08533000000000002
1.5938475176355413,3.1696830171921415,9.799608000000001,outputs\finetune_lora_all_200_samples\evaluate_lora9.bvh,120.00480019200768,1176.0,7.6850702653396175,800.5900565403457,0.8329280265733323,lora,9,0.901357256802721,6.710173878774883,327.412594,0.6853217664476673,0.08144000000000007
