all_joint_vertical_range_baseline,all_joint_vertical_range_lora,all_joint_vertical_range_lora_minus_baseline,arm_motion_range_baseline,arm_motion_range_lora,arm_motion_range_lora_minus_baseline,duration_sec_baseline,duration_sec_lora,duration_sec_lora_minus_baseline,fps_baseline,fps_lora,fps_lora_minus_baseline,frames_baseline,frames_lora,frames_lora_minus_baseline,mean_joint_acceleration_baseline,mean_joint_acceleration_lora,mean_joint_acceleration_lora_minus_baseline,mean_joint_jerk_baseline,mean_joint_jerk_lora,mean_joint_jerk_lora_minus_baseline,mean_joint_velocity_baseline,mean_joint_velocity_lora,mean_joint_velocity_lora_minus_baseline,prompt_index,root_height_mean_baseline,root_height_mean_lora,root_height_mean_lora_minus_baseline,root_path_length_baseline,root_path_length_lora,root_path_length_lora_minus_baseline,root_rotation_amount_baseline,root_rotation_amount_lora,root_rotation_amount_lora_minus_baseline,root_speed_mean_baseline,root_speed_mean_lora,root_speed_mean_lora_minus_baseline,root_vertical_range_baseline,root_vertical_range_lora,root_vertical_range_lora_minus_baseline
1.588556296028559,1.5878065522525917,-0.0007497437759673709,2.2253581511142313,2.2171442863879953,-0.008213864726235975,8.199672,8.199672,0.0,120.00480019200768,120.00480019200768,0.0,984.0,984.0,0.0,1.8737813324919173,1.809638368593331,-0.0641429638985862,190.84259876565972,185.13479908444967,-5.707799681210048,0.26518810642465424,0.2594795252084535,-0.005708581216200714,5,0.9121784786585366,0.912256281504065,7.780284552838523e-05,2.0208255855092525,1.9827773917771254,-0.03804819373212709,48.704906,49.15129199999999,0.44638599999998974,0.24670271679749214,0.2420577871062503,-0.004644929691241834,0.03797499999999998,0.031725,-0.006249999999999978
1.7949561659074889,1.8471067247930955,0.0521505588856066,4.009306582276267,4.038721982024075,0.02941539974780838,8.399664,9.199632,0.7999679999999998,120.00480019200768,120.00480019200768,0.0,1008.0,1104.0,96.0,5.791286076514404,5.360316834290712,-0.43096924222369193,573.1027931675259,552.1671671097042,-20.93562605782165,0.5436428181867842,0.41114438011286886,-0.13249843807391531,6,0.9157961140873015,0.9151068288043479,-0.0006892852829536444,1.857169300272996,1.660737068635095,-0.19643223163790102,238.122022,264.336364,26.214342000000016,0.2213199908659301,0.18068578430917057,-0.04063420655675953,0.08709,0.208631,0.12154100000000001
1.5796675400194997,1.5733456172214093,-0.006321922798090407,2.5968817095641565,2.893600114306046,0.2967184047418896,5.199792,3.799848,-1.3999440000000005,120.00480019200768,120.00480019200768,0.0,624.0,456.0,-168.0,2.8957391844552944,2.8589550472896668,-0.03678413716562767,296.81593994667577,270.69388203496425,-26.122057911711522,0.21066240614648743,0.2585608336907711,0.04789842754428367,7,0.8608325592948719,0.8800454561403509,0.019212896845479,0.7115018129615059,0.6021205901839509,-0.10938122277755502,69.58566400000001,79.819362,10.23369799999999,0.1370523802579402,0.15880738706927205,0.021755006811331856,0.09574399999999994,0.08431100000000002,-0.011432999999999915
1.8149835467351607,1.851538400807609,0.036554854072448295,2.565785554539639,3.0325700058601672,0.46678445132052815,3.199872,3.199872,0.0,120.00480019200768,120.00480019200768,0.0,384.0,384.0,0.0,12.609918019193874,11.366233828693124,-1.2436841905007494,1085.3420368739696,1031.4181985708396,-53.92383830312997,0.8097608793293497,0.7870540856590926,-0.022706793670257075,8,0.9367279192708334,0.9190244869791666,-0.01770343229166682,0.4838661293407437,0.7598038463846537,0.27593771704391,54.87338799999999,76.098476,21.225088000000014,0.15160902916766603,0.2380681691136012,0.08645913994593518,0.40308599999999994,0.5613970000000001,0.1583110000000002
1.5953498073603438,1.584361381226509,-0.010988426133834883,3.0412274764747793,3.0439883337131795,0.0027608572384001384,6.599736,5.199792,-1.3999439999999996,120.00480019200768,120.00480019200768,0.0,792.0,624.0,-168.0,5.559245150784454,4.4481561259080005,-1.1110890248764536,606.3286968549302,470.2453306937698,-136.08336616116037,0.6141913171582913,0.5886488378918611,-0.025542479266430274,9,0.9149150972222222,0.9085685048076922,-0.00634659241452995,3.1824150779585128,2.698444590604211,-0.4839704873543016,352.7830650000001,166.12187900000004,-186.66118600000004,0.48281300323444226,0.5197853995580454,0.03697239632360311,0.08533000000000002,0.038237999999999994,-0.04709200000000002
