all_joint_vertical_range,arm_motion_range,duration_sec,file,fps,frames,mean_joint_acceleration,mean_joint_jerk,mean_joint_velocity,model,prompt_index,root_height_mean,root_path_length,root_rotation_amount,root_speed_mean,root_vertical_range
1.5864133780575695,2.8241553403568105,2.3999040000000003,outputs\baseline\project_prompts\evaluate_gpt0.bvh,120.00480019200768,288.0,9.369430702226778,958.2818907548609,1.306378149041487,baseline,0,0.8625654305555557,2.7831414028287877,108.847872,1.1637293656884062,0.104931
1.5847195822154958,2.527613352727591,5.399784,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora0.bvh,120.00480019200768,648.0,3.5217898551644304,367.7606292541094,0.5344014432810795,lora,0,0.9090957777777778,2.6155000652618945,65.748679,0.48511988057795474,0.04755199999999993
1.5825766159235812,2.8130267573112935,9.399624,outputs\baseline\project_prompts\evaluate_gpt1.bvh,120.00480019200768,1128.0,1.6773763579201681,168.05588471222947,0.1995574142232282,baseline,1,0.9017504441489361,1.470450985941576,266.00159199999996,0.1565760219698842,0.04627099999999995
1.5826709097392575,2.833833368722701,9.399624,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora1.bvh,120.00480019200768,1128.0,1.7060738801439577,177.73275589679918,0.19387593690211047,lora,1,0.9009100177304964,1.403884375672123,261.88871300000005,0.14948790061687187,0.04644300000000001
1.5763259983926992,3.3806547721981435,9.799608000000001,outputs\baseline\project_prompts\evaluate_gpt2.bvh,120.00480019200768,1176.0,4.1053501832551555,428.0966682374835,0.3117094568626087,baseline,2,0.7185645782312925,2.4213285270485194,226.988713,0.24729450730865182,0.354873
1.5782259094584978,3.2550589967271755,9.799608000000001,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora2.bvh,120.00480019200768,1176.0,4.809254141500601,508.5797223516859,0.3888021134906172,lora,2,0.7144014115646259,3.013244821637783,259.926935,0.3077479512768033,0.37240299999999993
2.048896358788306,4.026313346217249,3.599856,outputs\baseline\project_prompts\evaluate_gpt3.bvh,120.00480019200768,432.0,8.644344033715733,728.3403425723639,0.7716521706699991,baseline,3,0.8870591875,1.0526899038052457,95.901008,0.29310404076633945,0.543908
1.6760293387191885,2.3803582809951616,4.599816,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora3.bvh,120.00480019200768,552.0,4.174576439904551,394.8151204205395,0.33390562566105497,lora,3,0.9078494474637681,0.9773728568345122,20.827514,0.2128664871098319,0.26007800000000014
1.5855127902030062,3.0575361807888024,5.199792,outputs\baseline\project_prompts\evaluate_gpt4.bvh,120.00480019200768,624.0,7.963582236057096,812.6378643243735,0.97542620510221,baseline,4,0.8819107131410256,4.409830063248285,296.246804,0.8494394472244287,0.105402
1.5879261775840416,2.9938592039846137,9.799608000000001,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora4.bvh,120.00480019200768,1176.0,12.89451720897518,1250.37293680604,1.5378006113457336,lora,4,0.8841362134353744,13.252770350894753,659.262514,1.3535285599571816,0.10625499999999999
1.588556296028559,2.2253581511142313,8.199672,outputs\baseline\project_prompts\evaluate_gpt5.bvh,120.00480019200768,984.0,1.8737813324919173,190.84259876565972,0.26518810642465424,baseline,5,0.9121784786585366,2.0208255855092525,48.704906,0.24670271679749214,0.03797499999999998
1.5875725772304339,2.2325894377227558,8.199672,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora5.bvh,120.00480019200768,984.0,1.8603593510123244,188.37512454757263,0.26533126176839933,lora,5,0.912243593495935,2.0231480253204106,47.52895600000001,0.24698624062810856,0.0383119999999999
1.7949561659074889,4.009306582276267,8.399664,outputs\baseline\project_prompts\evaluate_gpt6.bvh,120.00480019200768,1008.0,5.791286076514404,573.1027931675259,0.5436428181867842,baseline,6,0.9157961140873015,1.857169300272996,238.122022,0.2213199908659301,0.08709
1.7189335491896416,3.92779796358343,9.199632,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora6.bvh,120.00480019200768,1104.0,6.293376364833982,643.3546989219311,0.4872061315670205,lora,6,0.9240166422101449,2.129354331212653,379.08196999999996,0.2316706627879969,0.11790999999999996
1.5796675400194997,2.5968817095641565,5.199792,outputs\baseline\project_prompts\evaluate_gpt7.bvh,120.00480019200768,624.0,2.8957391844552944,296.81593994667577,0.21066240614648743,baseline,7,0.8608325592948719,0.7115018129615059,69.58566400000001,0.1370523802579402,0.09574399999999994
1.574159002071967,2.982509483627254,3.799848,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora7.bvh,120.00480019200768,456.0,3.0826975499417597,291.7478623470948,0.3020518525508843,lora,7,0.8776585307017544,0.7862075221062459,92.37391699999996,0.20735972879079895,0.113815
1.8149835467351607,2.565785554539639,3.199872,outputs\baseline\project_prompts\evaluate_gpt8.bvh,120.00480019200768,384.0,12.609918019193874,1085.3420368739696,0.8097608793293497,baseline,8,0.9367279192708334,0.4838661293407437,54.87338799999999,0.15160902916766603,0.40308599999999994
1.8870858920357425,3.3538342618408565,2.799888,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora8.bvh,120.00480019200768,336.0,10.82775041703241,980.4869889549218,0.7087582983679315,lora,8,0.8486290505952381,0.5848255717792703,58.78831299999999,0.20949813698074024,0.573941
1.5953498073603438,3.0412274764747793,6.599736,outputs\baseline\project_prompts\evaluate_gpt9.bvh,120.00480019200768,792.0,5.559245150784454,606.3286968549302,0.6141913171582913,baseline,9,0.9149150972222222,3.1824150779585128,352.7830650000001,0.48281300323444226,0.08533000000000002
1.5897268901411061,3.0499218139837136,9.799608000000001,outputs\finetune_lora_humanml_selected_10_samples\evaluate_lora9.bvh,120.00480019200768,1176.0,5.897556043037755,627.4764205157272,0.6776902143633134,lora,9,0.8980182976190474,5.532103729250164,396.9851530000001,0.565003406527767,0.08214899999999992
