epoch,step,loss,caption
0,1,1.3277889490127563,"this person is walking forward at an easy but steady pace, starting with the right foot and completing 8 steps, ending with the right foot forward."
0,2,0.035305459052324295,"a person walks forward at a slow pace and stops, holding position."
